,agent0_xloc,agent0_yloc,agent0_zloc,agent0_xvel,agent0_yvel,agent0_zvel,agent0_orientation,agent2_xloc,agent2_yloc,agent2_zloc,agent2_xvel,agent2_yvel,agent2_zvel,agent3_xloc,agent3_yloc,agent3_zloc,agent3_xvel,agent3_yvel,agent3_zvel,agent4_xloc,agent4_yloc,agent4_zloc,agent4_xvel,agent4_yvel,agent4_zvel,agent5_xloc,agent5_yloc,agent5_zloc,agent5_xvel,agent5_yvel,agent5_zvel,target_xloc,target_yloc,target_zloc
10,-0.3826123877822186,-0.8922554826816194,0.5596838395211369,0.2509523400425103,-0.05239474124791908,-0.00492584120687576,-1.768867141769931,-6.711235710616009,7.699999999999999,0.55963279105803,0.0703637110176729,-3.6858518860354454e-38,-0.0008339912951864799,6.474704712014866,-9.073384256362973,0.5603235536654037,-2.5353020339407086,0.7388801548609581,0.11891622705582047,6.3,7.699999999999999,0.5596319354627793,0.0,0.0,-2.188845200868928e-15,-6.435300106009341,-9.098820355805444,0.5596327910580299,-0.24371557944724012,0.015030660159787653,0.0028945553837742893,11.899999999999999,-0.7,0.0
11,-0.18147699316465135,-0.9222550894058086,0.5596327910580579,0.3644978011776761,-0.054958165644965425,-0.004386305424797282,-1.7175995450541919,-6.6939408494117165,7.699999999999999,0.55963279105803,-0.011964079902940196,3.83700182385107e-39,0.00014173350094586932,6.22538705208896,-7.909760425884582,0.560250416667059,2.0255137356773947,1.6978486257651784,0.014300694930807337,6.3,7.699999999999999,0.5596319354627793,0.0,0.0,-2.188845200868928e-15,-6.623518230075113,-9.088838695727196,0.55963279105803,-0.3404027550963628,0.016420640948417737,0.004039478203739977,11.899999999999999,-0.7,0.0
12,-0.04691893146094065,-0.9443136553662493,0.5596327910580299,0.20889135537074546,-0.037558639505653926,-0.0025339160519624337,-1.7404400664832909,-6.726441772679976,7.699999999999999,0.55963279105803,-0.10208069571319155,-4.1262298268877126e-39,0.001209796496002498,7.313471962451263,-8.390168297446364,0.5605203387076063,0.174877400442691,-2.636839051478389,0.024864700343249134,6.3,7.699999999999999,0.5596319354627793,0.0,0.0,-2.188845200868928e-15,-6.789549288191604,-9.079234212558347,0.55963279105803,-0.37129519412809925,0.022817006466282163,0.0044101416715317384,11.899999999999999,-0.7,0.0
13,-0.0585420497743306,-0.9400581297354232,0.5596418013694751,0.012444496348566515,-0.0008542809666852609,-0.0005511200277161125,-1.765158187530002,-6.802773533678942,7.699999999999999,0.55963279105803,-0.16403703619071108,-5.826445656558654e-37,0.0019441285862681324,6.286050479251681,-8.987782552089177,0.5600947669732439,-2.2111391271913226,1.4405257163143488,0.06609569408863943,6.3,7.699999999999999,0.5596319354627793,0.0,0.0,-2.188845200868928e-15,-7.018159785905538,-9.063221494452531,0.5596327910580299,-0.40026242692137703,0.029749276260191027,0.004756289359204999,11.899999999999999,-0.7,0.0
14,0.012815939922219473,-0.9532709031963449,0.5596327910580299,0.11871345251205535,-0.02189441892101017,-0.0014332967583988942,-1.757898466774198,-6.899432119494421,7.699999999999999,0.55963279105803,-0.17282909250090178,-3.1876416150159947e-37,0.002048372469481922,6.407909178178958,-7.805562783440479,0.559704804287497,2.4203853659920123,1.0578179206871006,-0.07284078007674602,6.3,7.699999999999999,0.5596319354627793,0.0,0.0,-2.188845200868928e-15,-7.178436577031975,-9.05360571000567,0.5596327910580299,-0.18488344789881916,0.011187644395547315,0.0021951071815579197,11.899999999999999,-0.7,0.0
15,0.039948140390389485,-0.955309084531191,0.5598004122478458,0.02169170973714473,0.006801766416702652,0.002865608992694429,-1.5189052344715759,-6.984450721269743,7.699999999999999,0.55963279105803,-0.12392528891376099,-1.8794128681017214e-39,0.0014688044375683192,7.291357894810243,-8.600461220295145,0.5596905872503228,-0.6074651806036798,-2.568130036537762,-0.03159657913532896,6.3,7.699999999999999,0.5596319354627793,0.0,0.0,-2.188845200868928e-15,-7.24725451006669,-9.049512424045206,0.5596327910580299,0.021272350473978,-0.001492107564359591,-0.0002530132585177694,11.899999999999999,-0.7,0.0
16,-0.0033523793835783795,-0.9664909342925795,0.5597228289803617,-0.258270560907808,-0.10024431970985932,0.0038090714782172273,-1.1780753945383247,-7.029696325129449,7.699999999999999,0.55963279105803,-0.034976935859801786,-1.2739581225396534e-38,0.0004146125757272585,6.129038890217475,-8.846004266870818,0.5601822375777352,-1.6155421999014616,2.0843503410173687,0.11189400479527764,6.3,7.699999999999999,0.5596319354627793,0.0,0.0,-2.188845200868928e-15,-7.250520577395358,-9.049266979450033,0.55963279105803,-0.05870122950442078,0.004113492620966313,0.0006983665454082712,11.899999999999999,-0.7,0.0
17,-0.11937381955500365,-1.0352255953671359,0.5596331582028642,-0.25816072551544283,-0.20760451307910022,0.003928504203277849,-0.8818207020303256,-7.021691249502453,7.699999999999999,0.55963279105803,0.06094189720518639,-9.013822233474574e-39,-0.0007222184413514463,6.61459599334162,-7.76230277118724,0.5603353093243357,2.636898820808019,0.06921491571044616,0.12243890128476867,6.3,7.699999999999999,0.5596319354627793,0.0,0.0,-2.188845200868928e-15,-7.282778690606757,-9.0459220221104,0.55963279105803,-0.09127949043577052,0.010936248964112895,0.0010898861822689306,11.899999999999999,-0.7,0.0
18,-0.21899511143794564,-1.1070563831569085,0.5596396446831559,-0.10535073304296863,-0.05950312395629696,0.0011357932284455593,-1.0752065143114282,-6.966827488801784,7.699999999999999,0.55963279105803,0.1279832628502214,-1.304254716210928e-37,-0.0015168183753309218,7.204933244424348,-8.792742613008807,0.5602476725256769,-1.4142602889998848,-2.2282140834822663,0.014256438710294993,6.3,7.699999999999999,0.5596319354627793,0.0,0.0,-2.188845200868928e-15,-7.350302537341622,-9.037461702247775,0.5596327910580299,-0.1525506973733331,0.01964778690228666,0.001823017403836454,11.899999999999999,-0.7,0.0
19,-0.21357394442176203,-1.105062120242423,0.55963279105803,0.2003693522925103,0.09783766970391734,-0.0026524506643248943,-1.1220243808958899,-6.888983317721289,7.699999999999999,0.55963279105803,0.14123180188400497,-8.310199452058721e-38,-0.0016738806017090203,6.02453167683504,-8.663318506566942,0.5605076624909855,-0.9601788609329577,2.4589738056949133,0.024800076683320543,6.3,7.699999999999999,0.5596319354627793,0.0,0.0,-2.188845200868928e-15,-7.437082751480343,-9.025351859347028,0.5596327910580299,-0.15254596861273303,0.021781135044490994,0.001826965175300302,11.899999999999999,-0.7,0.0
20,-0.17067349031657975,-1.0833879890318805,0.55963279105803,0.038891062230340785,0.022506080616204377,-0.0005328058482036675,-1.0498289233527354,-6.820453545687963,7.699999999999999,0.55963279105803,0.0962336305428075,-1.6064324165436613e-37,-0.0011406022195117708,6.823812099967628,-7.784909436686675,0.5600838578097544,2.5410587334611456,-0.7075743074677381,0.06605436914908788,6.3,7.699999999999999,0.5596319354627793,0.0,0.0,-2.188845200868928e-15,-7.520255871587427,-9.014163585249653,0.55963279105803,-0.2874725854703873,0.037791777285845485,0.0034384533716870238,11.899999999999999,-0.7,0.0
21,-0.27692899210549266,-1.1447986295069144,0.5596327910583709,-0.18160046233934896,-0.10792641596124143,0.0025006550611172958,-1.0391375535379657,-6.789658644127019,7.699999999999999,0.55963279105803,0.010708147987099287,5.84900275030246e-37,-0.00012697830324529292,7.063607790519052,-8.948755623790875,0.5596986903409542,-1.9887823263301083,-1.7381426486877796,-0.07284666713221483,6.3,7.699999999999999,0.5596319354627793,0.0,0.0,-2.188845200868928e-15,-7.6465400438232765,-8.998955967544672,0.55963279105803,-0.28298862224624566,0.03322404043921489,0.0033782593650059484,11.899999999999999,-0.7,0.0
22,-0.38065252969019175,-1.2070548925136313,0.55963279105803,-0.1301717598439719,-0.07918393336571464,0.00179723935109466,-1.0364472427663445,-6.810328220521793,7.699999999999999,0.55963279105803,-0.08221090381072876,-1.2340664546184452e-38,0.0009742992322614021,5.981378374153762,-8.457298694669399,0.5596891424514934,-0.19615561090957748,2.632014860791677,-0.0315916393602746,6.3,7.699999999999999,0.5596319354627793,0.0,0.0,-2.188845200868928e-15,-7.8436832563361305,-8.978504589053252,0.55963279105803,-0.4071046308440887,0.03953533434707091,0.00484869364696654,11.899999999999999,-0.7,0.0
23,-0.5139594233783861,-1.2608054894475287,0.5597955634924977,-0.22568322781623565,-0.05165975191107075,0.0035500239555346595,-1.3776493911911045,-6.876291066677362,7.699999999999999,0.55963279105803,-0.14662328081730877,1.943841769146631e-37,0.0017377403280504078,7.015456175168261,-7.872062730771435,0.5601829982281696,2.1700846477520406,-1.4990234267659697,0.11189808211455457,6.3,7.699999999999999,0.5596319354627793,0.0,0.0,-2.188845200868928e-15,-8.023653660706806,-8.96082041629175,0.55963279105803,-0.23713632775842067,0.028988895356132388,0.002828060195525333,11.899999999999999,-0.7,0.0
24,-0.553268658878025,-1.2659386979227123,0.5596524433365792,0.0725406232687323,0.009974524002574894,-0.0016841739575893765,-1.4621352144745294,-6.963862403494106,7.699999999999999,0.55963279105803,-0.15756779144182478,-2.29685056700835e-37,0.0018674951528909734,6.880081505463958,-9.051980625512138,0.5603365390026109,-2.4928735030622335,-0.8629680570861389,0.12244381735883428,6.3,7.699999999999999,0.5596319354627793,0.0,0.0,-2.188845200868928e-15,-8.19920919401439,-8.936757220683097,0.5596327910580299,-0.4351219738984911,0.06039111102453965,0.005206523938148647,11.899999999999999,-0.7,0.0
25,-0.3250955016908962,-1.2135078027846034,0.5596327931839145,0.6031185014974545,0.17050085570455106,-0.0074282812839314765,-1.2954015050804908,-7.040916999815428,7.699999999999999,0.55963279105803,-0.11055038470604905,6.193709841507894e-38,0.0013102847429898856,6.005877885610285,-8.248108603772762,0.5602485226487981,0.6747661140248294,2.551496681781208,0.014254080501264352,6.3,7.699999999999999,0.5596319354627793,0.0,0.0,-2.188845200868928e-15,-8.399360892340313,-8.90696661227459,0.5596327910580299,-0.28205167621758176,0.04106300700741408,0.003377537179005026,11.899999999999999,-0.7,0.0
26,-0.017023943126241763,-1.120507090050776,0.55963279105803,0.7275685745881243,0.23379447007440762,-0.00905737901263918,-1.2601942370249284,-7.0791830015006845,7.699999999999999,0.55963279105803,-0.023255257486969008,-4.869290882197365e-39,0.00027568695452285933,7.170202338724397,-8.014772350008649,0.5605080383137336,1.6583041619587344,-2.05389012427505,0.02480002129030804,6.3,7.699999999999999,0.5596319354627793,0.0,0.0,-2.188845200868928e-15,-8.466762314269745,-8.896967598283117,0.5596327910580299,0.002053832950117747,-0.00031263929627932255,-2.406168209019482e-05,11.899999999999999,-0.7,0.0
27,0.39302853814273825,-0.9778431562699046,0.5596327910580299,0.6682857148828701,0.25076944262465833,-0.00845961049600363,-1.2118321175765114,-7.065061048280502,7.699999999999999,0.55963279105803,0.07121469929351174,5.165483300985674e-38,-0.0008439719450933868,6.6736974777681395,-9.093606644415978,0.5600838839517766,-2.6360502908705654,-0.09322014425823534,0.06605362723036809,6.3,7.699999999999999,0.5596319354627793,0.0,0.0,-2.188845200868928e-15,-8.451414202028523,-8.899207902118711,0.5596327910580299,0.017008431284136462,-0.001298411933647814,-0.00020617590270530955,11.899999999999999,-0.7,0.0
28,0.737990727959122,-0.8560956768960496,0.5597866121479564,0.71033702643147,0.19632352425851593,-0.005811908308212194,-1.3012975589275033,-7.004836496154351,7.699999999999999,0.55963279105803,0.13698627926043863,-1.1553242847401335e-37,-0.0016235223478951177,6.093497624325934,-8.056610639004363,0.5596985772601889,1.370721567570628,2.2577334700674863,-0.07284732889018986,6.3,7.699999999999999,0.5596319354627793,0.0,0.0,-2.188845200868928e-15,-8.423393026982387,-8.903020847865749,0.55963279105803,0.14622932346745368,-0.019732454201651477,-0.0017489415543526753,11.899999999999999,-0.7,0.0
29,1.221661057843576,-0.7390536782500416,0.5596327910580299,0.9174275977422746,0.22858681625842434,-0.011213698508105312,-1.3266704620147762,-6.922294162609475,7.699999999999999,0.55963279105803,0.14912198644959246,-2.2209511494069207e-37,-0.0017673952638019017,7.273620836637715,-8.198152162625876,0.5596890306467327,0.9821387540853384,-2.449756223337004,-0.03159209547366159,6.3,7.699999999999999,0.5596319354627793,0.0,0.0,-2.188845200868928e-15,-8.418789085171351,-8.903498614703036,0.5596327910580299,-0.008489267592926937,0.0009799448546413886,0.0001009563193710076,11.899999999999999,-0.7,0.0
30,1.6728926591239475,-0.6456565492994655,0.5596327910580299,0.8055059239357936,0.1457334572840123,-0.009706483005850182,-1.3917616547458893,-6.849646951789628,7.699999999999999,0.55963279105803,0.10314853657456645,-2.8147579572424306e-37,-0.0012225578563649952,6.464668731906677,-9.06844394628664,0.5601829337885555,-2.5215518632626392,0.7733694735643035,0.11189830575238782,6.3,7.699999999999999,0.5596319354627793,0.0,0.0,-2.188845200868928e-15,-8.39210037351938,-8.907635283662785,0.55963279105803,-0.058614328113088913,0.006105456887226903,0.0006984518935973157,11.899999999999999,-0.7,0.0
31,2.0264153627043635,-0.580991985325525,0.55963279105803,0.37124849665633786,0.05331847037710097,-0.0044454258641459105,-1.4281596942422041,-6.815243553866696,7.699999999999999,0.55963279105803,0.016768326304930064,1.4595980856345868e-39,-0.0001988036861499532,6.237248560364993,-7.902761479165951,0.5603365193293701,2.1156705440152086,1.5757805477640374,0.12244386362636807,6.3,7.699999999999999,0.5596319354627793,0.0,0.0,-2.188845200868928e-15,-8.389673434854076,-8.90772784884773,0.55963279105803,0.0950774551324126,-0.007137354722198457,-0.001130060921417045,11.899999999999999,-0.7,0.0
32,2.2777426086891155,-0.5509394510361665,0.55963279105803,0.4323762446841095,0.03916829147174514,-0.005146049237647776,-1.4804578980445864,-6.832750667704153,7.699999999999999,0.55963279105803,-0.0768998032584969,-5.706657731257574e-37,0.0009113519375118757,7.313466886188323,-8.404958214180242,0.5602485274413872,0.12761975751021312,-2.6361290105770427,0.014254133366069621,6.3,7.699999999999999,0.5596319354627793,0.0,0.0,-2.188845200868928e-15,-8.329693215912489,-8.911821578325055,0.55963279105803,0.08490146187301789,-0.005407205137759344,-0.001007899657197879,11.899999999999999,-0.7,0.0
33,2.5632180393644743,-0.5179232896932002,0.5596327910580299,0.3961862406567659,0.05664359141727811,-0.004735455106605454,-1.4271711703392627,-6.895941952404974,7.699999999999999,0.55963279105803,-0.14196866710851372,-2.418164296478539e-37,0.0016825737315622107,6.274045096913154,-8.97915625479113,0.5605080503154758,-2.2013338565182594,1.456907234173848,0.024800074100376136,6.3,7.699999999999999,0.5596319354627793,0.0,0.0,-2.188845200868928e-15,-8.254906169581792,-8.916915452575518,0.5596327910580299,0.2423935232426266,-0.01645361972980503,-0.002879762493527182,11.899999999999999,-0.7,0.0
34,2.7078603176464147,-0.4991692640492472,0.5596327910580299,0.07248232786390794,0.011624619641069115,-0.0008697801481037682,-1.4101221498849479,-6.981084310930838,7.699999999999999,0.55963279105803,-0.15348851849923292,-2.116963752872889e-37,0.0018191475093550882,6.421411301449192,-7.8007313047958124,0.5600838929109961,2.484705029202606,0.8852664218600493,0.06605365762830978,6.3,7.699999999999999,0.5596319354627793,0.0,0.0,-2.188845200868928e-15,-8.10859387857022,-8.925317335608998,0.55963279105803,0.2634780955120097,-0.012965344163810181,-0.003126579284161666,11.899999999999999,-0.7,0.0
35,2.6792175091748986,-0.5045962352218689,0.5596330401849935,0.03519459503517559,0.011466410003004598,-0.0004708518285450284,-1.299605008969051,-7.056010166600411,7.699999999999999,0.55963279105803,-0.1069753366394999,-2.321193135399505e-37,0.0012679131851220334,7.287795114716721,-8.613979011199424,0.5596985817515515,-0.6245635751702758,-2.5663511778861237,-0.07284732686951188,6.3,7.699999999999999,0.5596319354627793,0.0,0.0,-2.188845200868928e-15,-7.961928395133947,-8.932109333558957,0.55963279105803,0.27749503520225294,-0.014534816725451946,-0.003293040242752841,11.899999999999999,-0.7,0.0
36,2.6230429330732465,-0.5178822061432297,0.5596327910584002,-0.1483564939738405,-0.030606153370476032,0.0017921524017714312,-1.3716947203495315,-7.092410553932731,7.699999999999999,0.55963279105803,-0.020122108796502614,-4.9936907075217986e-39,0.00023855279896050914,6.120056589903291,-8.835589222290375,0.5596890313346676,-1.676360772279738,2.038557066670652,-0.031592101601250984,6.3,7.699999999999999,0.5596319354627793,0.0,0.0,-2.188845200868928e-15,-7.843470842112852,-8.937580385670538,0.55963279105803,0.17228302770764567,-0.006632065052399483,-0.0020429933860618595,11.899999999999999,-0.7,0.0
37,2.4216844167818827,-0.5615633473991621,0.5596327910580299,-0.6092408896852074,-0.1293905736258591,0.00739427089849919,-1.366277482927881,-7.076653588523058,7.699999999999999,0.55963279105803,0.07396057026750595,-1.582845534412692e-39,-0.0008765160756075574,6.6282751934359085,-7.761566564647286,0.5601829328681168,2.6373696178736705,0.024577375342919247,0.11189830338109702,6.3,7.699999999999999,0.5596319354627793,0.0,0.0,-2.188845200868928e-15,-7.740121207677592,-8.94124984669445,0.5596327910580299,0.24818972921163143,-0.007592377105807301,-0.0029440532351835166,11.899999999999999,-0.7,0.0
38,2.0737486867962938,-0.6156438442431341,0.55963279105803,-0.537917194849691,-0.08434615074496579,0.0064552444451028345,-1.4181639868641736,-7.014996122431824,7.699999999999999,0.55963279105803,0.13939274258238882,-5.007616798287278e-38,-0.0016520438105450481,7.197242283918767,-8.804069186127464,0.5603365182208029,-1.5407335214432845,-2.141327987270688,0.12244385976578173,6.3,7.699999999999999,0.5596319354627793,0.0,0.0,-2.188845200868928e-15,-7.5441457932727625,-8.949593199577544,0.5596327910580299,0.32188227242208817,-0.015598344983554507,-0.0038191276110953946,11.899999999999999,-0.7,0.0
39,1.9296981072978416,-0.6260004828441957,0.5596327910677062,-0.23532898366991645,0.006107151130133547,0.002787565527173145,-1.5951970324550229,-6.931197992480946,7.699999999999999,0.55963279105803,0.15123099513016705,-3.8369796224180263e-38,-0.0017923912867051461,6.0195923495744506,-8.650485374443205,0.5602485267583827,-0.918079501009267,2.4743873515700545,0.014254135560657633,6.3,7.699999999999999,0.5596319354627793,0.0,0.0,-2.188845200868928e-15,-7.378596479617778,-8.958347191695903,0.55963279105803,0.22708882877932793,-0.01262065434448517,-0.0026983072125509066,11.899999999999999,-0.7,0.0
40,1.7526910693089346,-0.6164556213452462,0.55963279105803,-0.3543930347792331,0.026861620824992917,0.004212323236514797,-1.6460905269806303,-6.857450209922839,7.699999999999999,0.55963279105803,0.10499685795730589,2.4416762541005913e-37,-0.0012444642069840374,6.836966477338431,-7.789090807868115,0.5605080500584885,2.5386250449609435,-0.7237626826823459,0.02480007438567982,6.3,7.699999999999999,0.5596319354627793,0.0,0.0,-2.188845200868928e-15,-7.246762611538447,-8.9653827862805,0.5596327910580299,0.22878242992454972,-0.009652950146511652,-0.0027135943852747498,11.899999999999999,-0.7,0.0
41,1.6750098262641504,-0.6076544333611205,0.5596327910580298,-0.22264699962174894,0.030392879583098272,0.002651120859269128,-1.6910919065855496,-6.822082278142937,7.699999999999999,0.55963279105803,0.018388183048697042,-1.2053408870736347e-38,-0.0002180022682328638,7.052510708838369,-8.956970465658133,0.5600838929298549,-2.101140221539831,-1.594573819866179,0.06605365837967109,6.3,7.699999999999999,0.5596319354627793,0.0,0.0,-2.188845200868928e-15,-7.079768901262843,-8.970259685539386,0.55963279105803,0.3133907330928477,-0.00652795193418996,-0.0037154272580751766,11.899999999999999,-0.7,0.0
42,1.5240186419883253,-0.6043951994539734,0.5596327910580297,-0.19281280364902864,-0.0021084058842545106,0.0022852013049244717,-1.558720337171576,-6.838744080830831,7.699999999999999,0.55963279105803,-0.07548017142670013,-7.115098557803116e-39,0.0008945264260241188,5.980915441688826,-8.44347619385837,0.5596985818654097,-0.17996448456309982,2.635118771859649,-0.07284732631283822,6.3,7.699999999999999,0.5596319354627793,0.0,0.0,-2.188845200868928e-15,-6.984718507121608,-8.97085156316197,0.55963279105803,0.004178608577184757,-0.0009359249097366193,-4.8166464049483186e-05,11.899999999999999,-0.7,0.0
43,1.4485609117755007,-0.6047863984266268,0.559668638225819,-0.0026017343365610994,-0.003972369862804241,0.0019223230019640338,-1.6327525642701586,-6.901194540381329,7.699999999999999,0.55963279105803,-0.1407245110770587,-3.712239434393725e-38,0.0016678279635887663,7.02713338889708,-7.879426219036597,0.5596890314302764,2.213911026718264,-1.436836237957063,-0.031592101251537344,6.3,7.699999999999999,0.5596319354627793,0.0,0.0,-2.188845200868928e-15,-7.030265592935421,-8.97100933792354,0.55963279105803,-0.13905926718454464,-0.0008018563052933824,0.0016483661438119119,11.899999999999999,-0.7,0.0
44,1.3905568923824956,-0.595813138274132,0.5596327910580299,-0.2029243238615744,0.03513639740565399,0.0024404689708702266,-1.7409125974528195,-6.985687644601696,7.699999999999999,0.55963279105803,-0.1523981483089233,5.392774286836959e-37,0.0018062244149642168,6.867145884402178,-9.05680246303199,0.5601829329172745,-2.5067009692440916,-0.8202272881511061,0.11189830318535426,6.3,7.699999999999999,0.5596319354627793,0.0,0.0,-2.188845200868928e-15,-7.128018770408334,-8.970537528567165,0.55963279105803,-0.24671238665851958,-0.00030983909811714067,0.0029238421692509074,11.899999999999999,-0.7,0.0
