,agent0_xloc,agent0_yloc,agent0_zloc,agent0_xvel,agent0_yvel,agent0_zvel,agent0_orientation,ball2_xloc,ball2_yloc,ball2_zloc,ball2_xvel,ball2_yvel,ball2_zvel,ball3_xloc,ball3_yloc,ball3_zloc,ball3_xvel,ball3_yvel,ball3_zvel,ball4_xloc,ball4_yloc,ball4_zloc,ball4_xvel,ball4_yvel,ball4_zvel,ball5_xloc,ball5_yloc,ball5_zloc,ball5_xvel,ball5_yvel,ball5_zvel,target_xloc,target_yloc,target_zloc,collisions_agent0/shell,collisions_ball2/shell,collisions_ball3/shell,collisions_ball4/shell,collisions_ball5/shell,collisions_target/geom
0,4.912800748008733,7.69940686255161,0.5593164241767878,-0.006160408405237718,0.0027014160241510443,0.01934906956961153,-1.6632587224633653,-6.302632025154432,7.699999999999999,0.5592575917013483,-0.02641705813882122,-5.568152836189729e-39,0.019765905613169328,6.215777484643376,-9.05612528199247,0.5599870045041229,-0.738471884952302,0.4184507718743108,0.02152468957184178,6.3,7.699999999999999,0.5592569514440646,0.0,0.0,0.019456579729359224,-6.294700623973831,-9.099985292347919,0.5592675483254563,0.0775631222734587,-9.536312614413732e-06,0.018143070825947256,11.899999999999999,-0.7,0.0,0,0,0,0,0,0
1,4.817488141297905,7.695248162758789,0.559632797505453,-0.09731875639000738,-0.011601118798091305,0.0011568001510566114,-1.4330763908745139,-6.335843192692244,7.699999999999999,0.55963279105803,-0.09678500274368793,3.877119603497685e-40,0.0011470331706668149,5.873458628831035,-8.475411620832203,0.5599011264201661,-0.11040321763587999,1.637868696184642,-0.010748323107405266,6.3,7.699999999999999,0.5596319354627793,0.0,0.0,-2.187442942992982e-15,-6.202912603368275,-9.099800644771744,0.5596327910580299,0.2174729648031298,-0.0005311758287113141,-0.0025772899127887634,11.899999999999999,-0.7,0.0,0,0,0,0,0,0
2,4.58762405810976,7.641079602480119,0.55963279105803,-0.6980510853694069,-0.18402535109716098,0.008565890702984401,-1.3084995444880059,-6.41260733372299,7.699999999999999,0.55963279105803,-0.17641719647503062,5.454555393423122e-37,0.0020908345366330654,6.485166514195583,-7.657193223674491,0.5599978706661839,2.1990842424168098,0.6322549571017393,0.0055269291064066715,6.3,7.699999999999999,0.5596319354627793,0.0,0.0,-2.187442942992982e-15,-6.022996955342642,-9.09952628176531,0.55963279105803,0.3511035856743775,-0.001195991811963148,-0.004161132071296791,11.899999999999999,-0.7,0.0,0,0,0,0,0,0
3,4.274561239085825,7.491545812408593,0.5596426743661875,-0.52615891917015,-0.41843980704343725,0.007377045003144544,-0.8931208555777662,-6.527731088615969,7.699999999999999,0.55963279105803,-0.22918505816979134,-3.045573589448456e-37,0.0027162645497204032,7.576819756471385,-8.312893696431695,0.5599119447878698,0.6697216226112909,-2.6920904720395185,0.0647746940652991,6.3,7.699999999999999,0.5596319354627793,0.0,0.0,-2.187442942992982e-15,-5.904702414941364,-9.100951165098294,0.55963279105803,0.1991586698755838,-0.006281988704390962,-0.002361753448665681,11.899999999999999,-0.7,0.0,0,0,0,0,0,0
4,4.025208235255253,7.274188093239999,0.55963279105803,-0.39649021067151313,-0.3476761584879579,0.006245778709713899,-0.8560847560539405,-6.658386723591936,7.699999999999999,0.55963279105803,-0.22992439190683683,6.280629582245019e-37,0.00272506736636687,6.718038528538618,-9.455360769471538,0.5601573096806652,-3.0555032783421847,-0.14504437281328014,0.04370038013439655,6.3,7.699999999999999,0.5596319354627793,0.0,0.0,-2.187442942992982e-15,-5.819025130215306,-9.104090346033983,0.5596327910580299,0.1987214787600412,-0.008122337730399144,-0.002356969853239482,11.899999999999999,-0.7,0.0,0,0,0,0,0,0
5,3.6882249575516552,6.981102487280799,0.55963279105803,-0.8291548308718399,-0.7265760503186716,0.013074989378231788,-0.8549829825853502,-6.773200116394992,7.699999999999999,0.55963279105803,-0.17396323504357844,-2.9185320679009607e-37,0.0020618554093469322,5.810217887686421,-8.305062269276767,0.5601241874527682,0.8717730131559077,2.9231189594455844,0.005228173565479909,6.3,7.699999999999999,0.5596319354627793,0.0,0.0,-2.187442942992982e-15,-5.735242855998769,-9.107177102889391,0.5596327910580301,0.1406496449352463,-0.004684464331582409,-0.0016684846211413094,11.899999999999999,-0.7,0.0,0,0,0,0,0,0
6,3.3123273359277206,6.669933418261674,0.5596327910580299,-0.6900145800322708,-0.5610593447006698,0.010547855758575453,-0.8904311875312589,-6.844557679801403,7.699999999999999,0.55963279105803,-0.07882986384059873,7.981572458107944e-39,0.0009343585598420851,7.106679416323056,-7.961644097295962,0.5596735762479218,1.9398086398623409,-1.9812803880834067,-0.048314508462582645,6.3,7.699999999999999,0.5596319354627793,0.0,0.0,-2.187442942992982e-15,-5.672736321363902,-9.109508355271034,0.55963279105803,0.11753028436769873,-0.010043600437434528,-0.0013986784706138881,11.899999999999999,-0.7,0.0,0,0,0,0,0,0
7,2.9882909423506474,6.351624630243662,0.5596336237708155,-0.31629776646241803,-0.4248301556325006,0.006209151712454678,-0.6351575652538353,-6.859436954352739,7.699999999999999,0.55963279105803,0.022509478586329353,-3.5485235715447804e-37,-0.0002667164678978077,6.684446298712598,-9.071459086311823,0.5601345568776862,-2.6028172697096403,-0.11792870579709942,0.12095342231783413,6.3,7.699999999999999,0.5596319354627793,0.0,0.0,-2.187442942992982e-15,-5.606380723041407,-9.11569026038427,0.55963279105803,0.03660600651289973,-0.004723981343965167,-0.0004351522311898406,11.899999999999999,-0.7,0.0,0,0,0,0,0,0
8,2.798384313984556,6.083316033724615,0.5596327910580299,-0.34737802754946956,-0.48003038987446023,0.007030172651574781,-0.6318270204921173,-6.8246288881374975,7.699999999999999,0.55963279105803,0.0943013431037939,-5.382614972342229e-38,-0.001117619431689612,6.099143557785614,-8.060757309768285,0.5596538092663659,1.425701821720645,2.186552948897775,0.045676908089014506,6.3,7.699999999999999,0.5596319354627793,0.0,0.0,-2.187442942992982e-15,-5.5217264838579565,-9.12545658953783,0.5596327910580299,0.10126710616679195,-0.009915896220144832,-0.0012059463082733277,11.899999999999999,-0.7,0.0,0,0,0,0,0,0
9,2.5102410033787956,5.700764482734858,0.5596327910580299,-0.5973930106637549,-0.7906560288745899,0.011743353588819996,-0.6478284700986514,-6.7643613962354845,7.699999999999999,0.55963279105803,0.11171318820903445,-4.798347277069942e-37,-0.0013240252643205491,7.273528626064888,-8.192653342925572,0.5596333966195993,1.0454416506438404,-2.41748886572327,-0.07823554469297359,6.3,7.699999999999999,0.5596319354627793,0.0,0.0,-2.187442942992982e-15,-5.453107609931183,-9.13260557907346,0.5596327910580299,0.18670373237757695,-0.02066936961589014,-0.002226184488507194,11.899999999999999,-0.7,0.0,0,0,0,0,0,0
