,agent0_xloc,agent0_yloc,agent0_zloc,agent0_xvel,agent0_yvel,agent0_zvel,agent0_orientation,ball2_xloc,ball2_yloc,ball2_zloc,ball2_xvel,ball2_yvel,ball2_zvel,ball3_xloc,ball3_yloc,ball3_zloc,ball3_xvel,ball3_yvel,ball3_zvel,ball4_xloc,ball4_yloc,ball4_zloc,ball4_xvel,ball4_yvel,ball4_zvel,ball5_xloc,ball5_yloc,ball5_zloc,ball5_xvel,ball5_yvel,ball5_zvel,target_xloc,target_yloc,target_zloc,collision_agent0/shell,collision_ball2/shell,collision_ball3/shell,collision_ball4/shell,collision_ball5/shell,collision_target/geom
78,1.8077794230950488,-3.3718737625074033,0.5596383875311212,-0.8749710248167225,0.0300230469449341,0.010048926296611783,-1.6027352222074218,-7.018683497581069,7.699999999999999,0.55963279105803,0.1402661539469981,-1.0108531511577968e-37,-0.0016623955035821633,7.181665857453597,-8.82685614017625,0.5596890314300595,-1.5160744203244192,-2.1604209688427893,-0.03159210124515861,6.3,7.699999999999999,0.5596319354627793,0.0,0.0,-2.186186424926924e-15,-3.169270364295622,-8.835578086337708,0.55963279105803,-0.04600601869997193,0.002716000593762772,0.0005456492220244653,11.899999999999999,-0.7,0.0,0,0,0,0,0,0
79,1.4600295626663584,-3.356367895161693,0.5596380858758548,-0.3280174261667566,0.007502869727183218,0.0036235489412944203,-1.5811482997446011,-6.934429583890363,7.699999999999999,0.55963279105803,0.15199644712474816,-1.6106600902420034e-38,-0.00180146344262596,6.010856262160448,-8.624332774861372,0.5601829329182212,-0.7289044534993316,2.534762484424575,0.11189830318659191,6.3,7.699999999999999,0.5596319354627793,0.0,0.0,-2.186186424926924e-15,-3.135352724567311,-8.838087722318868,0.55963279105803,0.11127114703288032,-0.005955868627020902,-0.0013220218688283834,11.899999999999999,-0.7,0.0,0,0,0,0,0,0
80,1.3720739563093312,-3.3555488144986847,0.5596327910580298,-0.29238014445650945,0.002058415277902144,0.0034663907592683897,-1.5796839610396134,-6.860282355450425,7.699999999999999,0.55963279105803,0.10566769506768678,1.4023280263325258e-37,-0.0012524149849636045,6.863258448034526,-7.797322632350546,0.5603365182330351,2.4753411761667317,-0.9120479044116927,0.12244385971305587,6.3,7.699999999999999,0.5596319354627793,0.0,0.0,-2.186186424926924e-15,-3.0936748211393645,-8.840071550080827,0.55963279105803,-0.01694871056482204,0.0006451876068523639,0.0002010033685662049,11.899999999999999,-0.7,0.0,0,0,0,0,0,0
81,1.2709944481334097,-3.355813462244593,0.5596327910580299,-0.05418363251109484,-0.0006756429273378913,0.0006420663228862686,-1.5569704139514664,-6.824564351918113,7.699999999999999,0.55963279105803,0.018976100294781764,-1.4541218112360054e-39,-0.00022497027793516177,7.030165970755581,-8.9731581774999,0.5602485267518719,-2.138796068656226,-1.5462904308089993,0.014254135524850158,6.3,7.699999999999999,0.5596319354627793,0.0,0.0,-2.186186424926924e-15,-3.0369589054572597,-8.841443870836056,0.55963279105803,0.22411270782949683,-0.0053620374862951925,-0.0026567551876070104,11.899999999999999,-0.7,0.0,0,0,0,0,0,0
82,1.3848987578549878,-3.3437784477822574,0.559632854853525,0.4129105241604303,0.07948692831630523,-0.004987553175725603,-1.3839283750019307,-6.840919354016971,7.699999999999999,0.55963279105803,-0.07496492460613052,2.6729869100485317e-38,0.0008884197079976435,5.981575047354623,-8.415880745398203,0.560508050047568,0.018590018174693516,2.639716640342448,0.02480007434288379,6.3,7.699999999999999,0.5596319354627793,0.0,0.0,-2.186186424926924e-15,-2.94522631515942,-8.844031738748887,0.5596327910580299,0.22681306301076823,-0.008647667827156817,-0.002689046083005143,11.899999999999999,-0.7,0.0,0,0,0,0,0,0
83,1.6795636533424398,-3.2693311887811767,0.5596327910580299,0.6795676585662481,0.19101047393391726,-0.008369789540167254,-1.29671174839487,-6.9031009355423745,7.699999999999999,0.55963279105803,-0.14027295214104335,4.878833452515021e-38,0.0016624760759408562,7.049292734918844,-7.895898871397142,0.5600838929224847,2.09834660491683,-1.5982482348045677,0.0660536583572,6.3,7.699999999999999,0.5596319354627793,0.0,0.0,-2.186186424926924e-15,-2.8896441736812104,-8.846526164496058,0.55963279105803,0.13080431481120613,-0.0069162931591274825,-0.0015517680343396804,11.899999999999999,-0.7,0.0,0,0,0,0,0,0
84,1.9339920108692237,-3.177294605115315,0.55963279105803,0.2935465534918086,0.126260687947345,-0.0037822532390673633,-1.1676427322748868,-6.98735839682409,7.699999999999999,0.55963279105803,-0.1520024050174462,1.1215053285160732e-37,0.001801534055711687,6.8410367204854525,-9.065780154355576,0.559698581862101,-2.491043716066578,-0.878031527135981,-0.07284732631244938,6.3,7.699999999999999,0.5596319354627793,0.0,0.0,-2.186186424926924e-15,-2.751875472013453,-8.854994561680495,0.55963279105803,0.36049210535726495,-0.030890855741235925,-0.004292454966191956,11.899999999999999,-0.7,0.0,0,0,0,0,0,0
85,2.0262234064124973,-3.1358909383463742,0.5596413691318811,-0.028087931598956267,-0.010746589678199556,-0.0001449769227102912,-1.2497984836606397,-7.06150873434954,7.699999999999999,0.55963279105803,-0.10567291652579233,-1.0896423805365609e-37,0.0012524768698088994,6.017771184995043,-8.20848310800797,0.5596890314300595,0.7925254546133218,2.517499516259669,-0.03159210124515074,6.3,7.699999999999999,0.5596319354627793,0.0,0.0,-2.186186424926924e-15,-2.5856353782396866,-8.871469830590408,0.55963279105803,0.2727020035157107,-0.030181891231337955,-0.0032492272109337188,11.899999999999999,-0.7,0.0,0,0,0,0,0,0
86,2.0951665597942193,-3.1067132865491045,0.5597611146393504,-0.007543918872169756,0.0006920208381299504,-0.00015115260798350847,-1.0140377098455005,-7.097229462664006,7.699999999999999,0.55963279105803,-0.018980676346437915,9.768092065179206e-40,0.00022502451340744762,7.195055329670152,-8.047819283126401,0.5601829329182212,1.4606418700090478,-2.196098331667741,0.11189830318658342,6.3,7.699999999999999,0.5596319354627793,0.0,0.0,-2.186186424926924e-15,-2.4872358876316403,-8.884063193839728,0.5596327910580299,0.06577613934992703,-0.009533462693489985,-0.0007880482822449578,11.899999999999999,-0.7,0.0,0,0,0,0,0,0
87,2.044076245050441,-3.1528157098738188,0.5596327910581032,-0.08522079502920159,-0.08389825723919257,0.0014107372098801114,-0.8029301598402254,-7.0808768485463665,7.699999999999999,0.55963279105803,0.07496091418445587,-5.66794313358386e-38,-0.0008883721763858506,6.632340738809349,-9.093710076436606,0.5603365182330351,-2.6352159728597617,0.12158163822319548,0.1224438597130643,6.3,7.699999999999999,0.5596319354627793,0.0,0.0,-2.186186424926924e-15,-2.4652778999189224,-8.887495896790021,0.5596327910580299,0.03879371036041992,-0.007290345084176444,-0.00046776006174240856,11.899999999999999,-0.7,0.0,0,0,0,0,0,0
